Category,Access_No,Title,Authors,Asset_Code,Department,Subject,Edition,Date_Year,Call_No,Publisher,Place,ISBN,Price,Bill_Date,Vendor,Pages
Books,121,Caste and nature: dalits and indian environmental politics,"Sharma, Mukul .",RVUN21LB0121,School of Liberal art and sciences,Social science,,2017,305.51220954 SHA,OUP India,New Delhi,978-0199477562,1100,10/25/2021 0:00,Book Paradise,"xxxvi, 296p."
Books,122,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0122,School of Liberal art and sciences,Psychology,5th Ed,2016,150 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,123,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0123,School of Liberal art and sciences,Psychology,5th Ed,2016,151 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,124,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0124,School of Liberal art and sciences,Psychology,5th Ed,2016,152 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,125,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0125,School of Liberal Arts,Psychology,5th Ed,2016,153 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,126,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0126,School of Liberal art and sciences,Psychology,5th Ed,2016,154 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,127,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0127,School of Liberal art and sciences,Psychology,5th Ed,2016,155 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,128,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0128,School of Liberal art and sciences,Psychology,5th Ed,2016,156 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,129,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0129,School of Liberal art and sciences,Psychology,5th Ed,2016,157 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,130,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0130,School of Liberal art and sciences,Psychology,5th Ed,2016,158 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,131,Psychology,"Baron, Robert A. and Misra, Girishwar.",RVUN21LB0131,School of Liberal Arts,Psychology,5th Ed,2016,150 BAR,Pearson education india,Chennai,978-9332558540,749,10/25/2021 0:00,Book Paradise,"xxx, 646p."
Books,132,Psychology,"Saundra,  Ciccarelli K.",RVUN21LB0132,School of Liberal art and sciences,Psychology,5th Ed,2017,150 SAU,Pearson education,Noida,978-9352861798,729,10/25/2021 0:00,Book Paradise,"xvii, 630p"
Books,133,Psychology,"Saundra,  Ciccarelli K.",RVUN21LB0133,School of Liberal art and sciences,Psychology,5th Ed,2017,151 SAU,Pearson education,Noida,978-9352861798,729,10/25/2021 0:00,Book Paradise,"xvii, 630p"
Books,134,The man who mistook his wife for a hat,"Sacks, Oliver W",RVUN21LB0134,School of Liberal art and sciences,Medical sciences,1st Ed,2015,616.8 SAC,Picador,London,9781447275404,550,10/25/2021 0:00,Book Paradise,"xxv, 261p."
Books,135,Coolie,"Anand, Mulk Raj .",RVUN21LB0135,School of Liberal art and sciences,Fiction,1st Ed,2020,823 ANA,Penguin books,Gurugram,9780140186802,299,10/25/2021 0:00,Book Paradise,282p.
Books,136,Coolie,"Anand, Mulk Raj .",RVUN21LB0136,School of Liberal art and sciences,Fiction,1st Ed,2020,824 ANA,Penguin books,Gurugram,978-0140186802,299,10/25/2021 0:00,Book Paradise,282p.
Books,137,Untouchable,"Anand, Mulk Raj .",RVUN21LB0137,School of Liberal art and sciences,Fiction,,2014,823.912 ANA,Penguin classics,Gurugram,9780141393605,200,10/25/2021 0:00,Book Paradise,"viii, 148p."
Books,138,Untouchable,"Anand, Mulk Raj .",RVUN21LB0138,School of Liberal art and sciences,Fiction,,2014,823.912 ANA,Penguin classics,Gurugram,9780141393605,200,10/25/2021 0:00,Book Paradise,"viii, 148p."
Books,139,Avasthe: a novel,"Ananthamurthy, U.R.",RVUN21LB0139,School of Liberal art and sciences,Literature,,2020,894.81437 ANA,Harper perennial india,Noida,978-9390327829,499,10/25/2021 0:00,Book Paradise,211p.
Books,140,Avasthe: a novel,"Ananthamurthy, U.R.",RVUN21LB0140,School of Liberal art and sciences,Literature,,2020,894.81437 ANA,Harper perennial india,Noida,978-9390327829,499,10/25/2021 0:00,Book Paradise,211p.
Books,141,Samskara a rite for a dead man,"Ananthamurthy, U.R.",RVUN21LB0141,School of Liberal art and sciences,Literature,2nd Ed,2018,894.81437 ANA,Oxford university press,New Delhi,9780198077145,245,10/25/2021 0:00,Book Paradise,"x, 143p."
Books,142,Samskara a rite for a dead man,"Ananthamurthy, U.R.",RVUN21LB0142,School of Liberal art and sciences,Literature,2nd Ed,2018,894.81437 ANA,Oxford university press,New Delhi,9780198077145,245,10/25/2021 0:00,Book Paradise,"x, 143p."
Books,143,Dalits and the making of modern india,"Jangam, Chinnaiah .",RVUN21LB0143,School of Liberal art and sciences,Social science,,2017,305.56880954 JAN,OUP India,New Delhi,9780199477777,795,10/25/2021 0:00,Book Paradise,"xiii, 247p."
Books,144,Dalits and the making of modern india,"Jangam, Chinnaiah .",RVUN21LB0144,School of Liberal art and sciences,Social science,,2017,305.56880954 JAN,OUP India,New Delhi,978-0199477777,795,10/25/2021 0:00,Book Paradise,"xiii, 247p."
Books,145,Indians: a brief history of a civilization,"Arora, Namit .",RVUN21LB0145,School of Liberal art and sciences,History,,2021,934 NAM,Penguin viking,Gurgaon,978-0670090433,599,10/25/2021 0:00,Book Paradise,296p.
Books,146,The discovery of india,"Nehru, Jawaharlal",RVUN21LB0146,School of Liberal art and sciences,History,,2008,954 NEH,Penguin India,Gurugram,978-0143031031,599,10/25/2021 0:00,Book Paradise,"xxvi, 642p."
Books,147,My india,"Corbett, Jim",RVUN21LB0147,School of Liberal art and sciences,Geography and travel,,2018,915.4 JIM,Rupa publications india,New Delhi,978-9353040666,195,10/25/2021 0:00,Book Paradise,"xv, 179p."
Books,148,Shikhandi: and other ?queer? tales they don?t tell you,"Pattanaik, Devdutt .",RVUN21LB0148,School of Liberal art and sciences,"Customs, etiquette and folklore",1st Ed,2014,398.20954 PAT,Penguin books,Gurugram,978-9383074846,299,10/25/2021 0:00,Book Paradise,"x, 179p."
Books,149,Shikhandi: and other ?queer? tales they don?t tell you,"Pattanaik, Devdutt .",RVUN21LB0149,School of Liberal art and sciences,"Customs, etiquette and folklore",1st Ed,2014,398.20954 PAT,Penguin books,Gurugram,978-9383074846,299,10/25/2021 0:00,Book Paradise,"x, 179p."
Books,150,The picture of dorian gray,"Wilde, Oscar.",RVUN21LB0150,School of Liberal art and sciences,Fiction,,2015,823.8 WIL,Fingerprint! Publishing,New Delhi,978-8175993082,399,10/25/2021 0:00,Book Paradise,256p.
Books,151,Greatest short stories,Various authors,RVUN21LB0151,School of Liberal art and sciences,Literature,,2017,808.88 VAR,Fingerprint! publishing,New Delhi,978-9386538277,395,10/25/2021 0:00,Book Paradise,438p.
Books,152,Terribly tiny tales,Various authors,RVUN21LB0152,School of Liberal art and sciences,Literature,,2017,,Penguin random house india,Gurgaon,978-0143441168,199,10/25/2021 0:00,Book Paradise,312p.
Books,153,The complete short stories - volume 1,Premchand,RVUN21LB0153,School of Liberal art and sciences,Literature,,2017,891.4335 PRE,Penguin Classics,Gurgaon,978-0143441281,750,10/25/2021 0:00,Book Paradise,"xlvi, 796p."
Books,154,The complete short stories - volume 2,Premchand,RVUN21LB0154,School of Liberal art and sciences,Literature,,2017,891.4335 PRE,Penguin Classics,Gurgaon,978-0143441298,750,10/25/2021 0:00,Book Paradise,"xlvi, 734p."
Books,155,The complete short stories volume 3,Premchand,RVUN21LB0155,School of Liberal art and sciences,Literature,,2017,891.4335 PRE,Penguin Classics,Gurgaon,978-0143441304,750,10/25/2021 0:00,Book Paradise,"xlvi, 782p."
Books,156,The complete short stories volume 4,Premchand,RVUN21LB0156,School of Liberal art and sciences,Literature,,2017,891.4335 PRE,Penguin Classics,Gurgaon,978-0143442653,750,10/25/2021 0:00,Book Paradise,"xlvi, 748p."
Books,157,The trial,"Kafka, Franz.",RVUN21LB0157,School of Liberal art and sciences,Fiction,,1999,833.912 KAF,Vintage,London,978-0099428640,399,10/25/2021 0:00,Book Paradise,216p.
Books,158,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0158,School of Business,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,159,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0159,School of Business,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,160,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0160,School of Business,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,161,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0161,School of Business,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,162,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0162,School of Business,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,163,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0163,School of Business,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,164,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0164,School of Economics,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,165,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0165,School of Business,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,166,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0166,School of Business,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,167,Business organisation and management,"Tulsian,  P. C.",RVUN21LB0167,School of Business,Business organisation,1st Ed,2011,658 TUL,Pearson education limited,Noida,9788131716342,599,10/28/2021 0:00,Book Paradise,"xviii,25.39"
Books,168,Essentials of management,"Koontz,  Harold.",RVUN21LB0168,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,169,Essentials of management,"Koontz,  Harold.",RVUN21LB0169,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,170,Essentials of management,"Koontz,  Harold.",RVUN21LB0170,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,171,Essentials of management,"Koontz,  Harold.",RVUN21LB0171,School of Economics,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,172,Essentials of management,"Koontz,  Harold.",RVUN21LB0172,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,173,Essentials of management,"Koontz,  Harold.",RVUN21LB0173,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,174,Essentials of management,"Koontz,  Harold.",RVUN21LB0174,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,175,Essentials of management,"Koontz,  Harold.",RVUN21LB0175,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,176,Essentials of management,"Koontz,  Harold.",RVUN21LB0176,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,177,Essentials of management,"Koontz,  Harold.",RVUN21LB0177,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,178,Essentials of management,"Koontz,  Harold.",RVUN21LB0178,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,179,Essentials of management,"Koontz,  Harold.",RVUN21LB0179,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,180,Essentials of management,"Koontz,  Harold.",RVUN21LB0180,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,181,Essentials of management,"Koontz,  Harold.",RVUN21LB0181,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,182,Essentials of management,"Koontz,  Harold.",RVUN21LB0182,School of Economics,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,183,Essentials of management,"Koontz,  Harold.",RVUN21LB0183,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,184,Essentials of management,"Koontz,  Harold.",RVUN21LB0184,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,185,Essentials of management,"Koontz,  Harold.",RVUN21LB0185,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,186,Essentials of management,"Koontz,  Harold.",RVUN21LB0186,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,187,Essentials of management,"Koontz,  Harold.",RVUN21LB0187,School of Business,Management,11th Ed,2020,658 KOO,Mcgrawhill,Chennai,9789353168148,725,10/28/2021 0:00,Book Paradise,"xli, 589"
Books,188,Organizational behavior: managing people and organizations,"Griffin, Ricky W.",RVUN21LB0188,School of Business,Executive management,11th Ed,2020,658.4 GIF,Cengage learning,Delhi,9788131533412,999,10/28/2021 0:00,Book Paradise,"xxv,598"
Books,189,Organizational behavior: managing people andorganizations,"Griffin, Ricky W.",RVUN21LB0189,School of Business,Executive management,11th Ed,2020,658.4 GIF,Cengage learning,Delhi,9788131533412,999,10/28/2021 0:00,Book Paradise,"xxv,598"
Books,190,Organizational behavior: managing people andorganizations,"Griffin, Ricky W.",RVUN21LB0190,School of Business,Executive management,11th Ed,2020,658.4 GIF,Cengage learning,Delhi,9788131533412,999,10/28/2021 0:00,Book Paradise,"xxv,598"
Books,191,Management principles and practices with course mate,"Griffin, Ricky W.",RVUN21LB0191,School of Business,Management,11th Ed,2017,658 GIF,Cengage learning,Delhi,9788131533468,825,10/28/2021 0:00,Book Paradise,"xxvi, 697"
Books,192,Management principles and practices with course mate,"Griffin, Ricky W.",RVUN21LB0192,School of Business,Management,11th Ed,2017,658 GIF,Cengage learning,Delhi,9788131533468,825,10/28/2021 0:00,Book Paradise,"xxvi, 697"
Books,193,Management principles and practices with course mate,"Griffin, Ricky W.",RVUN21LB0193,School of Business,Management,11th Ed,2017,658 GIF,Cengage learning,Delhi,9788131533468,825,10/28/2021 0:00,Book Paradise,"xxvi, 697"
Books,194,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0194,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,195,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0195,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,196,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0196,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,197,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0197,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,198,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0198,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,199,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0199,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,200,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0200,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,201,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0201,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,202,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0202,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,203,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0203,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,204,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0204,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
Books,205,Financial accounting-a managerial perspective,"Narayanaswamy, N.",RVUN21LB0205,School of Business,Accounting,6th Ed,2014,657 NAR,Phi learning,Delhi,9788120353435,695,10/28/2021 0:00,Book Paradise,"xii,594"
